YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,12,SC,Total Electric Power Industry,Natural Gas,1402319
2015,12,SC,Total Electric Power Industry,Nuclear,4396011
2015,12,SC,Total Electric Power Industry,Other,3714
2015,12,SC,Total Electric Power Industry,Petroleum,5294
2015,12,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,314
2015,12,SC,Total Electric Power Industry,Other Biomass,17884
2015,12,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,174132
2015,12,SC,"Combined Heat and Power, Industrial Power",Total,146183
2015,12,SC,"Combined Heat and Power, Industrial Power",Coal,11615
2015,12,SC,"Combined Heat and Power, Industrial Power",Natural Gas,4391
2015,12,SC,"Combined Heat and Power, Industrial Power",Other,3418
2015,12,SC,"Combined Heat and Power, Industrial Power",Petroleum,643
2015,12,SC,"Combined Heat and Power, Industrial Power",Other Biomass,4679
2015,12,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,121437
2015,12,SC,"Combined Heat and Power, Commercial Power",Total,559
2015,12,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,422
2015,12,SC,"Combined Heat and Power, Commercial Power",Natural Gas,133
2015,12,SC,"Combined Heat and Power, Commercial Power",Petroleum,4
2015,12,SC,"Combined Heat and Power, Electric Power",Total,115176
2015,12,SC,"Combined Heat and Power, Electric Power",Natural Gas,111065
2015,12,SC,"Combined Heat and Power, Electric Power",Other,296
2015,12,SC,"Combined Heat and Power, Electric Power",Petroleum,169
2015,12,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,3646
2015,12,SC,"Electric Generators, Independent Power Producers",Total,108715
2015,12,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11719
2015,12,SC,"Electric Generators, Independent Power Producers",Natural Gas,66549
2015,12,SC,"Electric Generators, Independent Power Producers",Petroleum,9
2015,12,SC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,314
2015,12,SC,"Electric Generators, Independent Power Producers",Other Biomass,1485
2015,12,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,28639
2015,12,SC,"Electric Generators, Electric Utilities",Total,7160636
2015,12,SC,"Electric Generators, Electric Utilities",Coal,1114712
2015,12,SC,"Electric Generators, Electric Utilities",Pumped Storage,-56108
2015,12,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,449240
2015,12,SC,"Electric Generators, Electric Utilities",Natural Gas,1220181
2015,12,SC,"Electric Generators, Electric Utilities",Nuclear,4396011
2015,12,SC,"Electric Generators, Electric Utilities",Petroleum,4469
2015,12,SC,"Electric Generators, Electric Utilities",Other Biomass,11720
2015,12,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,20411
2015,12,SD,Total Electric Power Industry,Total,740607
2015,12,SD,Total Electric Power Industry,Coal,191820
2015,12,SD,Total Electric Power Industry,Hydroelectric Conventional,283489
2015,12,SD,Total Electric Power Industry,Natural Gas,82968
2015,12,SD,Total Electric Power Industry,Other,0
2015,12,SD,Total Electric Power Industry,Petroleum,66
2015,12,SD,Total Electric Power Industry,Other Biomass,0
2015,12,SD,Total Electric Power Industry,Wind,182264
2015,12,SD,"Combined Heat and Power, Commercial Power",Total,0
2015,12,SD,"Combined Heat and Power, Commercial Power",Petroleum,0
2015,12,SD,"Electric Generators, Independent Power Producers",Total,109435
2015,12,SD,"Electric Generators, Independent Power Producers",Petroleum,0
2015,12,SD,"Electric Generators, Independent Power Producers",Wind,109435
2015,12,SD,"Electric Generators, Electric Utilities",Total,631172
2015,12,SD,"Electric Generators, Electric Utilities",Coal,191820
2015,12,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,283489
2015,12,SD,"Electric Generators, Electric Utilities",Natural Gas,82968
2015,12,SD,"Electric Generators, Electric Utilities",Other,0
2015,12,SD,"Electric Generators, Electric Utilities",Petroleum,66
2015,12,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2015,12,SD,"Electric Generators, Electric Utilities",Wind,72829
2015,12,TN,Total Electric Power Industry,Total,5254941
2015,12,TN,Total Electric Power Industry,Coal,1325996
2015,12,TN,Total Electric Power Industry,Pumped Storage,-48068
2015,12,TN,Total Electric Power Industry,Hydroelectric Conventional,1172930
2015,12,TN,Total Electric Power Industry,Natural Gas,853643
2015,12,TN,Total Electric Power Industry,Nuclear,1833231
2015,12,TN,Total Electric Power Industry,Other Gases,974
2015,12,TN,Total Electric Power Industry,Other,1754
2015,12,TN,Total Electric Power Industry,Petroleum,15013
2015,12,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,4537
2015,12,TN,Total Electric Power Industry,Other Biomass,5571
2015,12,TN,Total Electric Power Industry,Wind,7569
2015,12,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,81791
2015,12,TN,"Combined Heat and Power, Industrial Power",Total,192075
2015,12,TN,"Combined Heat and Power, Industrial Power",Coal,86100
2015,12,TN,"Combined Heat and Power, Industrial Power",Natural Gas,20750
2015,12,TN,"Combined Heat and Power, Industrial Power",Other Gases,974
2015,12,TN,"Combined Heat and Power, Industrial Power",Other,1754
2015,12,TN,"Combined Heat and Power, Industrial Power",Petroleum,326
2015,12,TN,"Combined Heat and Power, Industrial Power",Other Biomass,380
2015,12,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,81791
2015,12,TN,"Combined Heat and Power, Commercial Power",Total,13241
2015,12,TN,"Combined Heat and Power, Commercial Power",Coal,0
2015,12,TN,"Combined Heat and Power, Commercial Power",Natural Gas,13075
2015,12,TN,"Combined Heat and Power, Commercial Power",Petroleum,2
2015,12,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,163
2015,12,TN,"Electric Generators, Independent Power Producers",Total,17135
2015,12,TN,"Electric Generators, Independent Power Producers",Natural Gas,0
2015,12,TN,"Electric Generators, Independent Power Producers",Petroleum,2
2015,12,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,4373
2015,12,TN,"Electric Generators, Independent Power Producers",Other Biomass,5191
2015,12,TN,"Electric Generators, Independent Power Producers",Wind,7569
2015,12,TN,"Electric Generators, Electric Utilities",Total,5032489
2015,12,TN,"Electric Generators, Electric Utilities",Coal,1239896
2015,12,TN,"Electric Generators, Electric Utilities",Pumped Storage,-48068
2015,12,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1172930
2015,12,TN,"Electric Generators, Electric Utilities",Natural Gas,819818
2015,12,TN,"Electric Generators, Electric Utilities",Nuclear,1833231
2015,12,TN,"Electric Generators, Electric Utilities",Petroleum,14682
2015,12,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2015,12,TN,"Electric Generators, Electric Utilities",Wind,0
2015,12,TX,Total Electric Power Industry,Total,34629687
2015,12,TX,Total Electric Power Industry,Coal,7573070
2015,12,TX,Total Electric Power Industry,Hydroelectric Conventional,83132
2015,12,TX,Total Electric Power Industry,Natural Gas,18478061
2015,12,TX,Total Electric Power Industry,Nuclear,2974566
2015,12,TX,Total Electric Power Industry,Other Gases,264356
2015,12,TX,Total Electric Power Industry,Other,64762
2015,12,TX,Total Electric Power Industry,Petroleum,16675
2015,12,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,45111
2015,12,TX,Total Electric Power Industry,Other Biomass,82718
2015,12,TX,Total Electric Power Industry,Wind,4984238
2015,12,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,62998
2015,12,TX,"Combined Heat and Power, Industrial Power",Total,3730790
2015,12,TX,"Combined Heat and Power, Industrial Power",Coal,0
2015,12,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3518220
2015,12,TX,"Combined Heat and Power, Industrial Power",Other Gases,98920
2015,12,TX,"Combined Heat and Power, Industrial Power",Other,55665
2015,12,TX,"Combined Heat and Power, Industrial Power",Petroleum,8244
2015,12,TX,"Combined Heat and Power, Industrial Power",Other Biomass,10811
2015,12,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,38929
2015,12,TX,"Combined Heat and Power, Commercial Power",Total,57422
2015,12,TX,"Combined Heat and Power, Commercial Power",Natural Gas,50170
2015,12,TX,"Combined Heat and Power, Commercial Power",Petroleum,61
2015,12,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,226
2015,12,TX,"Combined Heat and Power, Commercial Power",Other Biomass,3565
2015,12,TX,"Combined Heat and Power, Commercial Power",Wind,3400
2015,12,TX,"Combined Heat and Power, Electric Power",Total,3979605
2015,12,TX,"Combined Heat and Power, Electric Power",Natural Gas,3805073
2015,12,TX,"Combined Heat and Power, Electric Power",Other Gases,165436
2015,12,TX,"Combined Heat and Power, Electric Power",Other,9097
2015,12,TX,"Electric Generators, Independent Power Producers",Total,20827774
2015,12,TX,"Electric Generators, Independent Power Producers",Coal,4539977
2015,12,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3311
2015,12,TX,"Electric Generators, Independent Power Producers",Natural Gas,8214130
2015,12,TX,"Electric Generators, Independent Power Producers",Nuclear,2974566
2015,12,TX,"Electric Generators, Independent Power Producers",Other,0
2015,12,TX,"Electric Generators, Independent Power Producers",Petroleum,5281
2015,12,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,44885
2015,12,TX,"Electric Generators, Independent Power Producers",Other Biomass,68341
2015,12,TX,"Electric Generators, Independent Power Producers",Wind,4953218
2015,12,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,24064
2015,12,TX,"Electric Generators, Electric Utilities",Total,6034096
2015,12,TX,"Electric Generators, Electric Utilities",Coal,3033093
2015,12,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,79821
2015,12,TX,"Electric Generators, Electric Utilities",Natural Gas,2890468
2015,12,TX,"Electric Generators, Electric Utilities",Petroleum,3089
2015,12,TX,"Electric Generators, Electric Utilities",Wind,27620
2015,12,TX,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,5
2015,12,US-Total,Total Electric Power Industry,Total,324427224
2015,12,US-Total,Total Electric Power Industry,Coal,89495073
2015,12,US-Total,Total Electric Power Industry,Geothermal,1376988
2015,12,US-Total,Total Electric Power Industry,Pumped Storage,-280702
2015,12,US-Total,Total Electric Power Industry,Hydroelectric Conventional,23165562
2015,12,US-Total,Total Electric Power Industry,Natural Gas,109776679
2015,12,US-Total,Total Electric Power Industry,Nuclear,69633664
2015,12,US-Total,Total Electric Power Industry,Other Gases,1109818
2015,12,US-Total,Total Electric Power Industry,Other,1228284
2015,12,US-Total,Total Electric Power Industry,Petroleum,1696944
2015,12,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1569895
2015,12,US-Total,Total Electric Power Industry,Other Biomass,1969256
2015,12,US-Total,Total Electric Power Industry,Wind,20098373
2015,12,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3587391
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Total,12970431
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Coal,832133
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,144841
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,8137478
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,806214
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Other,474672
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,115110
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1005
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,122290
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Wind,6122
2015,12,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2330568
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Total,1033416
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Coal,41210
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,4207
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,617386
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Other,98099
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,7057
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,23639
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,226468
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Wind,12088
2015,12,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,3262
2015,12,US-Total,"Combined Heat and Power, Electric Power",Total,13112369
2015,12,US-Total,"Combined Heat and Power, Electric Power",Coal,1382729
2015,12,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10861133
2015,12,US-Total,"Combined Heat and Power, Electric Power",Other Gases,302232
2015,12,US-Total,"Combined Heat and Power, Electric Power",Other,90082
2015,12,US-Total,"Combined Heat and Power, Electric Power",Petroleum,168809
2015,12,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,105799
2015,12,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,201586
2015,12,US-Total,"Electric Generators, Independent Power Producers",Total,114346091
2015,12,US-Total,"Electric Generators, Independent Power Producers",Coal,18680634
2015,12,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1279520
2015,12,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-71015
2015,12,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1720872
2015,12,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,37815248
2015,12,US-Total,"Electric Generators, Independent Power Producers",Nuclear,33637117
2015,12,US-Total,"Electric Generators, Independent Power Producers",Other Gases,0
2015,12,US-Total,"Electric Generators, Independent Power Producers",Other,516856
2015,12,US-Total,"Electric Generators, Independent Power Producers",Petroleum,152138
2015,12,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1447611
2015,12,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1397887
2015,12,US-Total,"Electric Generators, Independent Power Producers",Wind,16976014
2015,12,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,793209
2015,12,US-Total,"Electric Generators, Electric Utilities",Total,182964916
2015,12,US-Total,"Electric Generators, Electric Utilities",Coal,68558367
2015,12,US-Total,"Electric Generators, Electric Utilities",Geothermal,97468
2015,12,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-209687
2015,12,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,21295642
2015,12,US-Total,"Electric Generators, Electric Utilities",Natural Gas,52345434
